reqid,request_date,personpremise,address_one,zip,activity_date,activitytypeid,activity_type_desc,object_id
709768,2020/11/20 05:00:00+00,AYA FOOD MART,438 N 28TH ST,40212.0,2020/11/20 05:00:00+00,4,SURVEY,588
709769,2020/11/20 05:00:00+00,SAVE-A-LOT,1804 DIXIE HWY,40210.0,2020/11/20 05:00:00+00,4,SURVEY,589
709770,2020/11/20 05:00:00+00,LOWES,6651 DIXIE HWY,40202.0,2020/11/20 05:00:00+00,4,SURVEY,590
709774,2020/11/20 05:00:00+00,ADVANCE AUTO,5115 NEW CUT RD,40202.0,2020/11/20 05:00:00+00,4,SURVEY,591
709806,2020/11/20 05:00:00+00,OSAKA JAPANESE RESTAURANT,426 W MARKET ST,40202.0,2020/11/20 05:00:00+00,4,SURVEY,592
709807,2020/11/20 05:00:00+00,GORDON BIERSCH BREWERY RESTAURANT,400 S 4TH ST,40203.0,2020/11/20 05:00:00+00,4,SURVEY,593
709808,2020/11/20 05:00:00+00,CVS PHARMACY,340 W MUHAMMAD ALI BLVD,40202.0,2020/11/20 05:00:00+00,4,SURVEY,594
709809,2020/11/20 05:00:00+00,TGI FRIDAYS,415 S 4TH ST,40202.0,2020/11/20 05:00:00+00,4,SURVEY,595
709811,2020/11/20 05:00:00+00,HOOTERS,4120 DUTCHMANS LN,40207.0,2020/11/20 05:00:00+00,4,SURVEY,596
709812,2020/11/20 05:00:00+00,WICKS PIZZA,3348 HIKES LN,40220.0,2020/11/20 05:00:00+00,4,SURVEY,597
709813,2020/11/20 05:00:00+00,DAIRY QUEEN,11806 SHELBYVILLE RD,40243.0,2020/11/20 05:00:00+00,4,SURVEY,598
709814,2020/11/20 05:00:00+00,JET'S PIZZA #11,235 BLANKENBAKER PKWY,40243.0,2020/11/20 05:00:00+00,4,SURVEY,599
709872,2020/11/20 05:00:00+00,WILTSHIRE AT THE SPEED,2035 S 3RD ST,40208.0,2020/11/20 05:00:00+00,4,SURVEY,600
712317,2020/11/25 05:00:00+00,SERENITY HEALTH,3901 DUTCHMANS LN STE 105,40207.0,2020/11/25 05:00:00+00,4,SURVEY,601
709873,2020/11/20 05:00:00+00,SOUTHSIDE QUICK STOP,3449 TAYLOR BLVD,40215.0,2020/11/20 05:00:00+00,4,SURVEY,602
